A1,A2,V1,V2,V3,V4,V5,V6
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
0.48845744,0.47226754,0.4969984,0.47421005,0.45512518,0.45211503,0.47197512,0.46797943
